trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
8/3/2020 7:19,3.59E+15,fraud_Huel Ltd,misc_net,54.55,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,10/5/1959,c95dd965644b267ec7f017ef9047bbfb,1362727142,44.945305,-68.222351,0
8/3/2020 7:20,4.31E+18,fraud_Kerluke Inc,misc_net,348.08,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,21/09/1969,a21bac9a2cac93940c733247af9232ba,1362727215,41.516129,-103.355698,0
8/3/2020 7:21,4.71E+15,fraud_Kerluke-Abshire,shopping_net,5.47,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",8/9/1938,3d3779728b56968879404e443207d15b,1362727272,35.045062,-92.158973,0
8/3/2020 7:21,4.66E+15,fraud_Goyette Inc,shopping_net,8.03,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,4/11/1945,0e08c1381ec956af38e2f3a3be20f80f,1362727304,40.777148,-79.596413,0
8/3/2020 7:22,6.53E+15,"fraud_Raynor, Reinger and Hagenes",gas_transport,57.12,Nathan,Stewart,M,63502 Brown Road Apt. 318,West Long Branch,NJ,7764,40.2878,-74.0162,8097,Mechanical engineer,18/02/1964,4f87d7721b4195543ecceaadf443b9af,1362727361,39.711517,-73.676802,0
8/3/2020 7:22,4.50E+18,"fraud_Rohan, White and Aufderhar",misc_net,14.2,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,3/7/1979,69d1b6e4e836fe31471adf81526ce0da,1362727365,28.662259,-82.222357,0
8/3/2020 7:24,3.45E+14,"fraud_Rohan, White and Aufderhar",misc_net,53.54,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,30/01/1986,cd631ae15d2c364465f45f9deb4a9b57,1362727497,26.994022,-80.75435,0
8/3/2020 7:25,6.60E+15,fraud_McGlynn-Heathcote,misc_net,8.66,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,23/08/1964,254c3b0b46b9b6ec00082b8f6d0b7a34,1362727503,34.268178,-99.600102,0
8/3/2020 7:25,3.53E+15,fraud_Abshire PLC,entertainment,13.05,Juan,Taylor,M,7911 Campbell Crossing Apt. 725,Stoneham,MA,2180,42.4828,-71.0978,21437,Artist,25/06/1964,0705f06471708df9f13b2f52d8bc0522,1362727516,42.234654,-71.170001,0
8/3/2020 7:25,3.76E+14,fraud_Gibson-Deckow,entertainment,20.91,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,12/4/1962,d07783f1f9b611a2b0adb5a02a4d7061,1362727546,39.223906,-78.91663,0
8/3/2020 7:25,2.13E+14,"fraud_Towne, Greenholt and Koepp",shopping_net,7.68,Cody,Dean,M,737 Thomas Wall Apt. 502,West Bethel,ME,4286,44.402,-70.8601,47,Chief Operating Officer,31/03/1951,e1ca931fd3683579546cb2ab9f0f1d06,1362727559,44.599944,-70.775487,0
8/3/2020 7:26,4.56E+12,"fraud_Bernier, Streich and Jewess",grocery_net,34.15,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,26/11/1971,49e16c3d6fb1947d2fc3d03c804142bb,1362727590,40.106269,-85.312603,0
8/3/2020 7:27,2.28E+15,fraud_Heller-Langosh,gas_transport,66.07,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,22/11/1969,427f5f8e6aa5f46be7a6f256866533cd,1362727628,39.102926,-84.432853,0
8/3/2020 7:27,6.01E+15,fraud_Conroy-Cruickshank,gas_transport,62.71,Vincent,Ward,M,06730 Joshua Isle Suite 555,North Brookfield,MA,1535,42.2665,-72.0821,4680,Field seismologist,3/4/1986,d08dde8c420c0487af97e96be71b5d7c,1362727643,41.441042,-72.781312,0
8/3/2020 7:27,3.04E+13,"fraud_Bahringer, Schoen and Corkery",shopping_pos,4.14,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138,-89.2231,2135,"Development worker, community",31/01/1961,abeec484dbc55a4706395a3fed682b48,1362727643,37.14572,-89.243578,0
8/3/2020 7:27,4.00E+15,fraud_Luettgen PLC,gas_transport,68.07,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,8/2/1989,103927ae44656270d9fb2bba6d765e56,1362727645,33.160161,-87.726217,0
8/3/2020 7:28,5.61E+11,"fraud_Turner, Ruecker and Parisian",misc_pos,87.96,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,19/03/1953,3dffa8b0a73053aef902701beb78e285,1362727732,41.90756,-86.070207,0
8/3/2020 7:29,3.56E+15,fraud_Rau and Sons,grocery_pos,102.68,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15/02/1974,ef6a8576d928d5a95e29729db465d967,1362727745,41.624095,-79.68317,0
8/3/2020 7:30,3.58E+15,fraud_Koepp-Witting,grocery_pos,98.41,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,27/09/1970,2f2c1f909d32003e20f27206e638e1ea,1362727816,35.427212,-99.697983,0
8/3/2020 7:32,4.34E+15,fraud_Wolf Inc,grocery_pos,83.65,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,29/09/1976,2bcf39d346d61f6f2ea29fa20205df2c,1362727929,41.829184,-80.624456,0
8/3/2020 7:33,3.77E+14,fraud_Goodwin-Nitzsche,grocery_pos,161.11,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,25/03/1965,526487c7905394dba4fe63b7dd1b9531,1362728017,38.576814,-75.621529,0
8/3/2020 7:34,3.56E+15,fraud_Murray-Smitham,grocery_pos,155.98,Christopher,White,M,13613 Hammond Ferry,Clutier,IA,52217,42.0789,-92.3763,590,"Embryologist, clinical",30/03/1953,08a17fd482b5938dab4f2f1fe5fa074d,1362728053,42.307932,-92.969546,0
8/3/2020 7:35,60427851591,fraud_O'Keefe-Hudson,grocery_pos,109.05,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,30/06/1976,fced1b7071b22617a6fcf8b8898276a0,1362728147,35.03673,-99.897555,0
8/3/2020 7:36,3.76E+14,fraud_Stracke-Lemke,grocery_pos,105.91,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,12/4/1962,4e59a100cc93cc86accc73b960df2496,1362728169,38.332401,-78.082894,0
8/3/2020 7:37,4.95E+15,fraud_Cummerata-Jones,gas_transport,53.94,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,5/4/1957,b63ef0d54f56e703c02f0159f0c496e0,1362728235,41.892548,-81.474385,0
8/3/2020 7:38,5.46E+15,fraud_Jewess LLC,shopping_pos,344.09,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,25/05/1954,84e6c893a22bc4cf691ebc71f171ce46,1362728292,40.356993,-80.60159,0
8/3/2020 7:38,2.13E+14,"fraud_Robel, Cummerata and Prosacco",gas_transport,57.6,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,4/6/1962,2842f5591c4161ffdb7714cfb8a3fa4a,1362728325,42.521532,-78.035374,0
8/3/2020 7:38,3.73E+14,fraud_Spinka-Welch,grocery_net,56.43,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18/06/1985,148dbb56c4bc79535a80a64b78df64d5,1362728327,43.816108,-82.542004,0
8/3/2020 7:38,4.46E+12,fraud_Friesen-D'Amore,gas_transport,47.7,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,24/01/1990,2ab4352126059336fc6219d902924eab,1362728336,30.5219,-84.644812,0
8/3/2020 7:39,2.13E+14,fraud_Jast-McDermott,shopping_pos,7.79,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,14/07/1963,6920ff43739bcc022c51bd428d33a765,1362728353,44.406839,-93.323605,0
8/3/2020 7:39,3.53E+15,fraud_Cummings LLC,gas_transport,55.2,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,21/11/1965,a467c234a169be5b2a308949b55c81bf,1362728381,31.006328,-95.472188,0
8/3/2020 7:40,6.30E+11,fraud_DuBuque LLC,grocery_pos,95.82,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,7/2/1973,fc93eef1bdbd510a11acc4c1486a5e8f,1362728436,37.13515,-120.088238,0
8/3/2020 7:40,3.89E+13,fraud_Pfeffer and Sons,shopping_pos,9.08,Edward,Sanchez,M,594 White Dale Suite 530,Malad City,ID,83252,42.1808,-112.262,4154,Nature conservation officer,19/01/1962,f24f8fe0ea201cd120b7eb2a4843eab6,1362728450,41.851157,-111.854082,0
8/3/2020 7:40,2.13E+14,"fraud_Reichert, Huels and Hoppe",shopping_net,110.52,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,28/04/1986,b876091cec986d65252277aa0b4eb027,1362728453,32.272563,-82.668677,0
8/3/2020 7:41,4.29E+18,"fraud_Moen, Reinger and Murphy",grocery_pos,49.21,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",16/08/1995,ee6873522163aabdc7d3f698303d41bb,1362728485,44.922049,-114.188917,0
8/3/2020 7:41,4.30E+15,fraud_Kilback LLC,grocery_pos,62.83,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25/05/1995,ad5b6b190aa340dc6b6a2ab86560f428,1362728485,43.850182,-85.925384,0
8/3/2020 7:41,1.80E+14,fraud_Kilback LLC,grocery_pos,141.48,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,6/1/1942,0dee23321929a0ecf446b18176a4192b,1362728506,43.018592,-88.321516,0
8/3/2020 7:43,3.53E+15,fraud_Berge LLC,gas_transport,55.06,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,6/7/1955,142f0e45e262be6467db0f2e9209be40,1362728596,45.176984,-85.751941,0
8/3/2020 7:43,4.40E+18,fraud_Kutch and Sons,grocery_pos,90.16,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",15/09/1980,a7781629a5d56c5a886d91496658eaec,1362728615,40.933931,-99.451675,0
8/3/2020 7:43,3.54E+15,fraud_Cartwright-Harris,grocery_pos,38.85,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,7/5/2003,dce992cdc3efe051cbe0734c15db9362,1362728621,40.333421,-89.626784,0
8/3/2020 7:44,3.52E+15,fraud_Deckow-O'Conner,grocery_pos,179.5,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,16/10/1941,ae2ddb80685e4bf82171725396cf0e28,1362728652,37.688853,-81.167905,0
8/3/2020 7:44,4.02E+18,fraud_Dach-Nader,misc_net,10.47,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",15/04/1935,fdf0e1ef815581b49a29a3ff6c131791,1362728659,40.732317,-73.358697,0
8/3/2020 7:44,4.00E+15,"fraud_Huel, Hammes and Witting",grocery_pos,48.66,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,8/2/1989,459e7c6c35f7c2f11dd1733296b309b1,1362728669,33.070169,-87.915858,0
8/3/2020 7:46,4.87E+15,fraud_Heller-Langosh,gas_transport,85.11,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,10/3/1974,e0d351e652e098e5a960e317dfd8794e,1362728774,49.309352,-122.712753,0
8/3/2020 7:46,3.48E+14,fraud_Doyle Ltd,grocery_pos,75.83,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,23/01/1957,d03513b498e24a5ffffa2252f055db8c,1362728787,28.777418,-81.278284,0
8/3/2020 7:46,3.56E+15,"fraud_Lind, Huel and McClure",gas_transport,47.05,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1/2/1955,421c63271891279c98da779362b6b01c,1362728795,34.868636,-86.896761,0
8/3/2020 7:46,2.23E+15,fraud_Cartwright-Harris,grocery_pos,98.05,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,6/11/1984,a2b244664660ac4ae32db30096835752,1362728812,43.169813,-89.788223,0
8/3/2020 7:48,3.71E+14,fraud_Bartoletti-Wunsch,gas_transport,65.62,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",29/01/1952,42ad8cf94f721f15681385b51def70d8,1362728932,32.917541,-102.51455,0
8/3/2020 7:48,4.94E+15,fraud_Cole PLC,grocery_pos,214.66,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,7/11/1990,c78a3b6411e14054fbc9a2451b685195,1362728934,25.49684,-99.034855,0
8/3/2020 7:49,4.30E+18,fraud_Brekke and Sons,gas_transport,68.17,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,26/10/1978,2034e2139f6eab48f93111aadec25f9c,1362728967,39.808626,-79.842303,0
8/3/2020 7:49,4.54E+12,"fraud_Haley, Jewess and Bechtelar",shopping_pos,2.11,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74,13835,"Programmer, multimedia",28/05/1967,03df124fefdadacb9b22afda15eaddf5,1362728992,40.55462,-74.097011,0
8/3/2020 7:50,4.36E+15,fraud_Koepp-Parker,grocery_pos,99.11,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,12/3/1997,b959a5dfed692645d9aa35144973cf20,1362729004,38.594746,-119.651001,0
8/3/2020 7:50,4.79E+18,fraud_Kiehn-Emmerich,grocery_pos,179.85,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1/10/1978,c12070de55512dc7fe5937270b6e53d1,1362729030,38.065454,-95.611484,0
8/3/2020 7:51,5.84E+11,fraud_Sporer Inc,gas_transport,50.54,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",22/07/1936,ee71459da90e08f548917ec07152779d,1362729105,44.77018,-89.550293,0
8/3/2020 7:51,4.04E+18,fraud_Stiedemann Inc,misc_pos,37.47,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,20/03/1983,eac16bf5bc9573b7608332582b393344,1362729107,49.256777,-101.363124,0
8/3/2020 7:52,2.13E+14,"fraud_Reilly, Heaney and Cole",gas_transport,86.07,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,28/01/1971,f54eb5fa82067a54ba63302fc9a77f95,1362729131,28.09322,-100.101004,0
8/3/2020 7:52,6.30E+11,fraud_Kuvalis Ltd,gas_transport,71.42,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,21/06/1978,085e18e4cc8bf57e8ea6ec4d7e65787f,1362729174,49.85256,-118.33203,0
8/3/2020 7:53,4.64E+12,fraud_Hudson-Ratke,grocery_pos,36.59,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,13/07/1990,32c824d22249bd1640d3287dcb5cb670,1362729200,41.345505,-95.610457,0
8/3/2020 7:53,6.76E+11,"fraud_Mosciski, Gislason and Mertz",grocery_pos,76.39,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",25/03/1950,afec186f1319abce0488758729d84834,1362729226,31.467577,-83.669899,0
8/3/2020 7:53,4.65E+18,"fraud_Bernier, Streich and Jewess",grocery_net,47.17,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,29/04/1987,974c86fd3b5564b8955347387573d3ee,1362729235,36.158034,-81.712703,0
8/3/2020 7:54,4.74E+18,fraud_Emard Inc,gas_transport,56.76,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",23/05/1953,061b36ec6ef0984e52fcdbd835703e19,1362729255,44.482192,-73.437349,0
8/3/2020 7:54,5.71E+11,fraud_Pacocha-O'Reilly,grocery_pos,112.28,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",12/7/1995,2ab15ce9b94078d80d148184632391b6,1362729276,43.865245,-87.051007,0
8/3/2020 7:55,3.78E+14,fraud_Cummings LLC,gas_transport,57.03,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",22/02/1969,da302fb0a8b9ccbcb40b9ecdfd962411,1362729303,36.582336,-83.785997,0
8/3/2020 7:55,1.80E+14,fraud_Metz-Boehm,shopping_pos,4.14,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1/6/1939,c54dc7389cf1189bd532ab69101a95ea,1362729328,42.075855,-73.100065,0
8/3/2020 7:55,6.52E+15,"fraud_Parker, Nolan and Trantow",entertainment,29.76,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",5/12/1952,006a1692f411a0347f65edd7f0ec4aab,1362729331,33.602816,-88.425181,0
8/3/2020 7:55,1.80E+14,"fraud_Rodriguez, Yost and Jenkins",misc_net,7.71,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",5/1/1972,35aed6d8f010a60d48cfc56e2b97989b,1362729354,30.872876,-87.536587,0
8/3/2020 7:56,4.82E+15,fraud_Hintz-Bruen,grocery_net,31.12,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1/1/1991,41e77662bf3fbe54576f87f854645224,1362729389,27.18443,-80.94747,0
8/3/2020 7:57,2.29E+15,"fraud_Schaefer, Maggio and Daugherty",gas_transport,56.05,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,19/03/1968,01440f0a8b991eeff3ea4bd92664c3f6,1362729473,34.738122,-80.90384,0
8/3/2020 7:58,6.01E+15,fraud_Cummings LLC,gas_transport,63.86,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1/7/1997,5bae0d2ef259346d2cf3a09541902eca,1362729498,40.099267,-78.382291,0
8/3/2020 7:58,1.80E+14,fraud_Friesen-D'Amore,gas_transport,82.17,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.189,-74.9229,782,Chartered accountant,28/08/2000,673587fcc12626f3b755a4e31e49eab1,1362729498,41.839661,-74.322077,0
8/3/2020 7:59,4.49E+18,fraud_McDermott-Weimann,grocery_pos,114.08,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,23/08/1929,57d17e3c3d5977b27c6d61d6c4d1d5ee,1362729568,33.006095,-81.570627,0
8/3/2020 8:01,6.01E+15,fraud_Kling Inc,gas_transport,70.14,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1/7/1997,b827e3fdcbd5711fc2ae9409b28035a4,1362729702,40.536736,-77.578684,0
8/3/2020 8:02,6.51E+15,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,6.54,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,24/08/1946,3f9244d6ac18a71c6f1f1ed38abf1f44,1362729757,39.864128,-114.057912,0
8/3/2020 8:02,4.17E+12,"fraud_Jenkins, Hauck and Friesen",gas_transport,48.42,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,27/09/1962,860e2dbf0a690a6a528a830b3694a430,1362729767,44.023877,-77.29585,0
8/3/2020 8:03,1.80E+14,fraud_Harber Inc,gas_transport,87.64,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,15/02/1964,af0df3810ff353a4ea53b59c106d2d7e,1362729816,39.316127,-77.1571,0
8/3/2020 8:03,4.65E+18,"fraud_Boehm, Predovic and Reinger",misc_pos,23.93,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,25/06/1990,8e8fc1771efd4b15fa87f0e7a8728a75,1362729817,40.740174,-73.642903,0
8/3/2020 8:03,4.20E+12,fraud_Parisian and Sons,gas_transport,38.22,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,20/08/1971,2f9bb3d6c6f9c5e794190558b06184f0,1362729824,40.986243,-95.085066,0
8/3/2020 8:03,4.15E+12,"fraud_Robel, Cummerata and Prosacco",gas_transport,53.55,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,14/06/1977,9f3341fda6e183ff0cb7a4f2f2e48f1d,1362729832,33.98965,-86.589443,0
8/3/2020 8:05,1.80E+14,fraud_Turner and Sons,shopping_pos,4.61,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,15/02/1964,7f94d5bb1d7fc82f5928a51fd3a380ad,1362729908,39.306927,-75.990344,0
8/3/2020 8:06,3.04E+13,fraud_Schmitt Inc,gas_transport,76.47,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,2/7/1982,e42b58153ec18fa985a21d754d3ec057,1362729972,40.826931,-75.707736,0
8/3/2020 8:06,2.23E+15,fraud_Kuhic LLC,shopping_net,7.68,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,16/01/1960,74819356bcf505f238246ef1a352895f,1362730019,33.433477,-88.37932,0
8/3/2020 8:07,2.27E+15,fraud_DuBuque LLC,grocery_pos,103.49,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,29/10/1958,9dfb94a14302df770d93d94b3b07c919,1362730045,42.126073,-77.306096,0
8/3/2020 8:07,3.04E+13,fraud_Bradtke PLC,grocery_pos,85.48,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,13/10/1991,6464db2969f154bfb18da99cae84798c,1362730069,43.047809,-77.37666,0
8/3/2020 8:08,3.54E+15,fraud_Bins-Rice,gas_transport,56.82,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27/01/1987,ac3611de74062b37ba997bc4dd7e24e5,1362730120,43.824649,-94.376596,0
8/3/2020 8:09,3.50E+15,fraud_Roob LLC,grocery_net,38.13,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",2/1/1979,4393e4e56152cf970f86021ea8eab5f8,1362730164,26.071087,-80.849584,0
8/3/2020 8:09,6.01E+15,fraud_Cartwright-Harris,grocery_pos,105.52,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,14/10/1973,5e9d52c62ae90efc0abfc68960d6cee4,1362730176,41.665736,-74.211727,0
8/3/2020 8:10,4.81E+18,"fraud_Schaefer, McGlynn and Bosco",gas_transport,49.48,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,31/08/1985,e6f6850b8df79b699992809251c30edd,1362730212,37.182472,-94.506853,0
8/3/2020 8:11,6.01E+15,fraud_Boyer PLC,shopping_net,124.88,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,5/2/1951,c3ddc1eb54aa30c7d5153be00c8ffc5e,1362730313,40.844943,-79.92104,0
8/3/2020 8:12,2.13E+14,"fraud_Greenholt, Jacobi and Gleason",gas_transport,69.88,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,14/02/1973,6a86e77e334cba9c7a0314ff366767e5,1362730361,40.820487,-90.004188,0
8/3/2020 8:13,2.13E+14,fraud_Huels-Nolan,gas_transport,59.31,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,14/05/1944,96ed62275340024141b4456647eb4e63,1362730405,34.731401,-85.810968,0
